employee_id,age,gender,years_at_company,job_role,monthly_income,work_life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
56358,48,2,28,3,11655,3,1,3,0,2,26,5,3,3,1,1,41,2,2,2,3,4,1
58075,24,1,15,2,7728,3,4,4,3,1,73,2,1,0,2,2,50,2,2,2,3,3,2
21274,39,2,10,5,9376,4,1,3,1,2,73,5,2,1,1,1,71,2,2,2,2,1,2
57336,20,1,9,2,7522,3,2,4,2,2,50,5,3,0,2,1,33,2,2,1,3,3,1
15498,56,2,35,5,7991,2,1,3,0,2,71,1,1,1,2,1,54,1,2,2,3,1,2
73410,19,2,7,2,10530,2,4,3,1,1,55,5,1,1,3,1,31,2,2,2,2,1,1
42944,24,2,9,1,4371,1,3,4,3,2,34,4,1,0,3,1,49,2,2,2,4,4,2
49559,44,1,21,2,9646,2,1,2,1,2,43,4,1,3,2,1,74,1,2,2,2,4,2
14460,45,2,34,4,6012,2,4,1,0,2,13,2,1,1,3,2,53,2,2,2,3,3,1
15113,49,1,25,1,3650,2,1,3,2,2,47,1,1,0,2,3,53,2,2,1,2,4,2
5946,42,1,1,2,7874,4,1,1,2,2,56,1,3,1,3,3,31,2,2,1,2,3,1
31976,34,2,6,1,5904,3,2,1,0,2,28,1,2,1,2,1,29,2,2,2,2,4,1
69969,20,2,8,4,6190,4,3,3,0,1,52,1,1,0,2,1,28,2,2,2,2,1,1
52915,39,1,13,3,6968,2,3,3,0,2,71,4,3,1,2,1,61,2,2,2,4,1,2
58135,41,1,30,2,7329,3,1,3,3,2,91,4,2,3,2,3,45,2,2,2,2,4,2
52065,22,1,13,5,8996,3,2,1,0,2,13,1,1,0,1,1,24,2,1,2,1,4,1
61183,21,1,2,5,8408,4,1,1,0,2,48,1,1,1,3,2,64,2,2,2,2,4,1
69950,54,2,13,4,6199,2,2,3,0,1,67,4,1,1,3,2,43,2,2,2,2,3,2
13840,30,1,20,5,7713,3,3,3,3,2,46,2,2,5,2,2,71,2,2,2,3,4,2
15819,39,2,27,3,6095,1,2,3,0,2,68,5,1,2,2,1,70,2,1,2,2,3,2
54430,49,2,23,2,8895,1,2,4,1,1,64,5,3,1,3,3,98,2,2,2,2,1,1
12581,43,1,31,2,7866,1,1,1,0,2,71,4,3,1,3,1,91,2,2,2,2,1,1
59703,57,2,8,5,10264,3,3,3,1,2,46,4,1,1,2,3,66,2,2,2,4,1,1
12620,40,1,7,2,9769,2,4,1,0,2,51,2,3,4,2,2,57,2,1,2,4,4,1
12826,53,2,20,3,7392,2,3,1,1,2,69,5,3,2,3,3,34,2,2,2,2,4,2
24965,54,1,44,2,7767,2,4,3,0,2,74,2,1,1,2,1,91,2,2,2,2,4,1
67175,57,1,14,1,4541,3,4,3,1,2,30,4,1,1,3,3,48,1,2,2,2,4,1
40982,30,2,22,2,7413,1,2,3,3,1,71,4,1,0,3,3,85,2,2,1,4,4,2
43236,47,1,34,5,9514,3,1,3,0,1,40,1,1,0,2,1,48,2,2,2,2,4,1
41313,18,2,8,5,8531,2,1,3,0,2,85,5,3,3,2,2,9,1,2,2,3,4,1
23018,18,1,6,2,7781,3,1,3,3,2,7,4,1,1,2,2,74,2,2,2,2,3,2
17688,56,2,43,1,5075,1,3,3,0,2,63,1,1,4,2,1,77,2,2,2,4,4,2
48837,23,1,2,5,9947,3,2,1,1,2,65,4,1,0,2,1,12,1,2,2,4,4,1
23918,48,1,9,1,4846,3,1,1,1,2,97,4,1,1,1,1,58,2,2,2,2,3,2
38771,24,2,14,5,7468,4,3,3,0,2,19,4,1,3,3,1,76,2,2,2,3,4,2
23962,23,2,5,2,8872,3,1,1,0,1,44,1,3,2,2,2,63,2,2,2,1,4,2
56621,42,1,19,5,9785,2,3,3,2,2,74,4,1,1,2,1,25,1,2,1,4,3,2
15285,31,1,9,5,7331,2,3,3,0,1,31,5,3,4,1,2,22,2,2,1,2,3,1
72161,49,2,15,2,6396,3,2,3,1,1,30,5,2,1,2,2,60,2,2,2,3,4,2
43504,53,2,3,2,7707,4,1,4,2,2,28,4,3,2,2,1,39,1,2,2,3,4,1
46188,48,1,35,5,8928,2,1,3,0,1,42,5,1,0,1,3,91,1,2,2,2,3,2
68832,46,1,3,5,10212,2,1,3,0,2,74,1,1,0,3,1,16,2,2,2,2,1,1
1171,59,2,37,4,6059,3,2,1,0,2,34,5,1,0,3,1,52,2,2,2,1,4,1
30114,47,2,34,4,5961,3,1,3,0,2,72,5,2,0,2,1,61,2,2,2,1,3,2
35149,46,1,26,3,9163,3,1,3,0,1,99,2,2,5,1,3,101,2,2,2,2,3,2
7882,32,2,23,4,6152,2,2,1,0,1,16,1,1,1,3,3,85,2,2,2,2,4,2
71724,36,2,27,4,5988,2,3,3,3,2,20,4,1,0,1,2,28,2,2,1,3,1,2
4045,21,1,5,1,3219,2,4,3,0,1,52,4,3,0,2,2,74,2,2,2,1,2,1
16702,23,1,10,2,6820,2,1,3,3,2,30,5,3,0,1,1,45,2,2,2,3,3,2
73555,33,1,8,3,6010,1,1,3,0,2,14,3,1,0,2,2,44,2,2,2,2,3,2
65565,59,1,23,5,6491,2,2,3,2,2,11,4,1,3,3,1,24,1,2,2,2,3,2
9052,48,2,4,2,7280,1,2,1,0,1,80,2,1,0,1,2,65,1,2,2,4,1,2
22533,52,2,22,1,4170,2,4,4,1,1,52,5,1,1,1,1,66,2,2,2,4,1,2
53506,39,2,27,2,7263,3,1,4,0,2,93,4,2,1,3,2,75,2,2,1,4,4,1
30844,32,1,17,2,8361,1,1,3,0,1,88,2,2,4,3,1,96,2,2,2,1,3,1
56538,24,1,1,5,11240,1,1,3,2,2,76,5,1,3,3,2,69,2,2,2,2,1,1
28564,34,1,21,1,5335,2,1,3,0,1,54,4,1,1,3,3,56,2,2,2,2,4,1
64349,35,1,1,5,6859,4,2,3,1,1,17,3,3,0,2,2,44,1,2,2,2,3,2
29253,23,1,15,1,4265,4,4,3,0,1,62,1,1,0,2,2,58,2,2,2,4,3,1
11242,58,2,8,4,5828,2,3,4,1,2,50,4,1,2,1,2,68,2,2,2,2,3,2
70346,31,1,5,1,4884,4,2,3,1,2,44,2,1,4,2,3,69,2,2,2,3,4,1
3130,45,2,18,5,10548,3,2,1,0,1,33,1,3,3,3,1,44,2,2,2,2,4,1
25182,57,1,23,4,5799,4,2,3,0,2,16,4,1,0,2,1,33,2,2,2,1,1,1
39678,23,1,4,5,10236,2,1,1,0,1,52,5,3,1,1,1,40,2,2,1,2,3,1
20219,29,2,14,3,9727,1,2,4,4,1,92,2,1,1,2,1,90,2,2,2,1,3,2
32761,43,2,11,3,7598,2,2,3,0,1,63,1,1,3,3,3,56,2,2,2,3,4,1
40842,31,2,19,1,5040,3,1,3,1,2,93,1,1,0,2,2,52,2,2,2,4,4,1
20339,36,1,28,2,7239,1,3,3,1,2,15,1,1,3,2,1,60,2,2,2,4,3,1
16281,29,2,7,3,10886,2,1,3,0,2,58,5,3,2,3,1,31,2,2,2,4,3,1
20976,19,2,1,5,9070,1,1,1,1,2,96,4,1,1,3,3,52,2,2,2,2,4,2
66186,34,2,23,2,7277,2,1,3,0,2,36,2,3,2,2,2,43,2,2,1,2,3,1
19541,47,2,33,2,7272,2,3,3,0,2,93,3,1,5,2,1,73,1,2,2,1,1,2
23167,45,2,5,1,4582,3,1,3,0,1,52,2,3,1,1,1,36,1,2,2,4,3,1
20017,27,2,3,5,10514,3,1,4,3,1,19,1,1,4,1,3,48,2,2,1,1,3,2
56424,40,2,11,4,5094,2,1,3,0,2,32,1,1,1,3,1,67,2,2,2,4,1,2
37557,52,1,1,1,4934,1,3,1,1,2,50,2,1,1,1,3,57,2,2,2,1,3,2
30556,34,1,26,2,6085,3,1,3,0,1,92,2,1,2,3,1,54,2,2,2,1,1,1
70063,55,2,32,4,6312,2,2,3,4,1,37,1,3,0,2,2,46,2,2,1,3,1,2
35270,58,1,27,4,5183,1,1,2,1,2,74,5,2,1,3,2,105,2,2,2,3,3,2
16342,44,2,28,2,7650,2,1,3,1,2,76,4,1,0,2,1,75,2,2,2,4,1,2
44751,53,1,13,1,5142,2,2,3,3,2,41,2,3,1,3,1,59,2,2,2,2,1,2
10838,26,2,3,5,11054,2,1,3,0,2,57,1,1,0,1,2,39,2,2,2,2,1,2
55702,37,1,17,1,4654,3,3,3,3,2,32,3,3,2,1,2,21,2,2,1,2,1,2
24527,54,1,13,2,7892,3,2,3,1,1,22,4,3,1,3,3,50,2,2,2,3,3,1
7356,24,2,7,2,9238,2,2,3,1,2,15,5,3,3,3,1,29,1,2,2,2,3,2
41017,53,2,4,5,13081,2,3,3,0,1,23,2,3,0,3,3,12,1,2,1,4,3,2
73398,36,1,10,3,6609,4,1,4,2,1,33,4,1,2,2,2,60,2,2,2,2,3,1
22942,47,1,13,5,7843,2,2,4,1,2,87,2,2,1,3,3,34,2,1,2,2,1,2
9785,48,1,31,3,7212,1,1,3,2,2,27,1,1,3,2,2,69,2,2,2,1,4,1
24778,18,2,3,2,9528,4,1,4,1,2,17,2,1,3,3,3,77,2,2,2,2,3,1
41440,29,2,12,3,6847,2,4,4,1,2,41,4,1,1,2,2,74,2,1,2,4,3,1
8362,36,2,25,3,11418,3,1,3,1,2,95,4,3,1,2,2,99,2,2,2,1,2,1
14449,50,1,22,5,9177,3,1,3,0,1,72,1,3,0,1,1,64,1,2,1,4,4,1
30729,53,1,9,1,3678,1,1,4,2,2,2,2,3,3,1,1,87,2,2,2,4,3,1
24934,49,1,28,5,9412,3,1,3,0,2,35,4,3,0,3,2,104,2,1,2,2,4,2
26062,51,2,1,1,4566,1,1,3,0,2,42,4,3,1,3,1,37,2,2,2,3,3,1
23756,40,2,13,1,4198,2,1,3,3,2,91,5,1,1,1,1,51,1,2,2,3,1,2
60592,45,2,15,2,7626,1,1,1,0,2,62,2,3,0,1,1,92,2,2,1,4,3,2
67481,41,1,32,1,5002,1,1,3,2,2,95,2,3,0,3,3,87,2,2,2,3,4,1
48691,41,2,11,5,6934,3,3,2,0,2,40,1,1,0,1,2,43,2,2,2,4,4,2
59496,52,1,39,3,8609,3,1,3,1,2,30,2,3,4,2,1,77,2,2,2,2,3,1
40588,37,1,7,2,9192,2,3,4,0,1,71,2,2,0,3,2,20,2,2,2,3,4,1
19838,42,1,33,3,5954,2,1,1,2,2,77,2,1,0,1,1,89,1,1,2,1,3,2
24578,40,2,19,5,7634,1,2,3,3,1,24,5,2,3,3,1,71,2,2,2,1,3,2
24955,46,2,19,4,5656,2,3,3,1,2,99,5,1,0,3,1,67,2,2,2,2,1,2
57449,23,1,14,4,6015,1,3,3,1,1,37,4,1,0,2,2,33,2,2,2,2,4,2
45468,47,1,22,5,6873,2,1,1,1,2,14,5,3,3,2,1,34,2,2,2,2,1,2
3739,37,2,11,2,7057,3,1,3,2,2,32,2,1,0,2,3,25,2,2,1,4,1,1
67920,21,2,4,1,4417,2,1,2,1,2,13,5,1,0,3,1,40,2,2,2,2,1,2
35603,47,2,25,3,6560,2,4,4,1,2,93,4,2,4,3,2,31,2,2,1,1,1,2
37663,59,1,29,5,6859,2,4,3,1,2,76,2,1,3,3,2,51,2,2,2,2,4,1
39341,18,2,7,2,7782,2,1,1,0,2,19,1,1,2,2,2,82,2,2,2,2,2,2
66474,55,2,24,4,5988,1,1,2,2,1,86,2,1,1,2,2,80,1,2,2,4,4,2
6313,49,1,27,5,8585,2,1,3,0,2,30,5,1,0,2,1,90,2,2,2,4,1,2
1058,27,2,11,5,11425,2,1,3,1,2,57,5,2,5,3,1,70,2,2,2,3,3,2
21057,59,2,1,3,12304,3,1,3,2,2,77,5,3,1,2,2,2,2,2,2,1,4,1
4403,29,2,14,3,10362,2,1,3,0,2,98,4,1,1,2,2,20,2,2,2,2,3,2
53972,57,2,12,2,9992,3,1,1,0,1,87,5,1,2,2,1,13,2,2,2,4,4,1
49874,30,2,21,1,3643,3,1,3,0,2,89,4,1,0,2,2,79,2,2,2,4,1,2
61618,36,1,19,3,10249,2,3,3,0,1,61,3,3,4,3,3,49,2,2,2,3,3,1
45173,43,2,21,2,8039,2,3,3,2,1,87,5,1,1,3,1,92,2,2,2,2,3,1
53592,46,2,22,4,5930,2,2,3,0,1,10,4,2,1,1,2,95,2,2,2,1,3,2
48800,22,1,4,5,4603,2,1,3,0,2,41,5,1,0,3,1,22,2,2,2,2,3,1
66967,34,2,20,3,8931,3,3,4,1,2,16,4,3,4,1,2,69,2,2,2,4,3,2
52822,27,2,4,1,4431,4,1,3,0,2,93,2,1,5,3,2,67,1,2,2,3,3,2
28242,27,2,9,4,5664,2,4,1,2,1,21,3,1,0,2,2,27,1,2,2,2,4,2
26165,37,1,17,4,6518,2,3,3,1,1,85,2,2,2,2,2,65,2,2,2,2,4,2
9142,48,1,19,5,7581,3,2,1,0,1,17,1,1,2,1,1,41,2,2,2,2,1,1
41593,46,2,38,5,6806,2,2,3,2,2,32,1,1,3,3,3,65,1,2,2,2,4,2
1499,35,2,3,1,3833,2,1,3,2,2,1,5,1,2,1,1,24,2,2,2,3,4,2
73785,21,1,7,1,3506,2,3,3,0,2,30,1,1,3,3,2,19,2,2,2,3,4,1
24524,38,2,29,2,8913,2,2,1,2,2,39,4,2,2,3,1,33,2,2,2,2,1,2
64454,37,2,16,5,8108,3,1,3,2,2,85,1,3,3,2,1,86,2,2,2,3,1,1
44317,28,1,17,2,6997,3,3,3,0,1,26,3,3,1,1,1,71,2,2,2,4,4,1
29013,38,1,14,3,11411,1,3,3,0,2,8,5,3,1,2,1,92,2,2,2,2,4,1
30296,27,1,19,2,8037,2,2,2,0,2,25,4,1,0,2,1,81,2,2,2,1,4,2
5796,38,1,10,4,6533,2,1,1,2,1,40,1,1,0,2,3,16,1,2,2,4,4,2
59816,58,2,25,5,11103,3,3,3,0,1,34,4,3,2,3,1,42,2,2,2,2,1,1
55770,18,1,4,5,10502,4,3,3,3,2,12,4,3,1,3,2,72,2,2,1,2,3,1
58881,42,1,15,5,6651,1,2,3,0,1,67,1,1,0,2,3,85,2,2,1,2,4,1
14883,25,1,10,1,4455,2,1,1,0,2,36,4,3,0,3,1,62,2,2,2,2,3,1
67421,23,2,2,3,7717,2,2,3,0,2,70,5,1,3,2,2,29,2,2,2,2,3,2
58794,50,2,24,5,6808,3,3,3,2,2,34,1,2,0,2,3,58,1,2,2,4,3,2
32033,42,1,17,1,4659,4,1,3,2,1,43,4,1,2,3,1,21,2,2,2,2,3,1
65380,36,1,4,5,11841,2,4,4,0,1,68,5,3,1,3,1,5,2,2,2,4,1,1
9247,33,2,10,2,10588,3,1,2,2,2,2,4,2,3,1,1,54,2,2,2,2,2,2
17955,26,2,6,3,9129,3,3,3,0,2,2,4,2,0,3,1,74,2,2,2,4,4,1
30960,55,2,43,5,9354,2,2,3,0,2,53,2,3,1,2,3,106,1,2,2,4,3,2
42048,34,1,12,2,8450,1,3,3,1,2,24,4,3,3,1,2,25,2,2,2,2,1,2
2500,30,1,1,4,6509,1,3,3,0,2,78,1,1,2,2,2,21,2,2,2,3,4,1
43144,20,1,7,5,9483,2,1,1,0,2,90,5,2,2,3,3,73,1,2,2,2,4,1
5993,27,2,14,4,6773,2,1,3,0,2,21,4,2,1,3,2,19,1,2,1,3,3,2
66051,40,1,9,5,10062,4,1,3,1,2,83,1,1,1,2,1,38,1,2,2,4,3,1
20413,35,1,20,1,3732,2,2,3,2,2,20,4,1,2,1,1,97,2,1,2,2,3,2
44994,29,2,5,5,12806,3,1,3,1,1,88,2,1,2,2,1,74,2,2,2,2,3,2
40491,34,2,17,5,10706,4,4,3,0,1,73,2,1,1,2,2,93,2,2,2,2,3,2
12312,38,1,10,4,5508,2,2,1,2,2,71,2,3,3,3,2,61,2,2,2,3,4,1
52754,44,2,32,2,6503,2,1,3,0,2,71,4,3,4,3,1,66,2,2,2,4,4,2
60616,45,1,31,5,9574,4,3,3,0,2,40,5,1,2,1,1,93,2,2,2,4,4,1
22782,44,2,10,5,9257,2,1,3,0,2,73,2,1,1,1,1,19,2,2,2,4,4,2
66881,25,1,16,1,5093,2,1,3,1,2,56,1,3,4,2,1,24,2,2,2,2,4,2
18489,19,2,1,4,6390,3,2,3,0,1,71,1,3,0,1,1,62,2,2,2,1,3,1
63985,36,1,28,3,11438,2,3,2,0,2,20,5,3,5,3,3,97,2,2,2,2,1,2
28137,22,2,4,2,6644,1,3,3,1,1,71,5,1,2,3,3,27,2,2,2,2,3,1
69438,48,2,40,3,9069,2,4,1,0,2,10,5,1,3,2,1,81,2,2,2,4,1,1
48519,35,1,17,1,3268,2,1,3,1,2,68,1,1,3,2,1,84,1,2,2,2,4,2
67546,41,2,10,5,9054,3,2,3,1,2,21,4,1,0,3,2,21,2,2,2,3,3,1
44246,38,2,17,4,5995,2,1,3,0,2,34,1,1,2,2,1,75,2,2,2,1,1,2
69842,18,1,4,2,6820,3,1,3,2,2,82,2,1,4,3,1,69,2,2,2,2,3,1
20217,30,2,15,3,6201,2,1,3,0,2,48,2,3,0,1,3,63,2,2,2,2,3,1
72053,44,2,7,1,3489,1,1,3,1,2,44,4,1,0,2,1,54,2,2,2,1,4,2
53255,53,1,41,1,5230,2,2,3,0,2,14,4,2,0,2,1,63,2,2,1,2,3,2
14604,27,1,11,3,9041,2,1,3,0,1,77,1,2,5,2,1,42,2,2,2,2,4,1
47451,27,1,4,5,9472,3,4,3,2,2,38,4,1,1,2,2,39,2,2,1,2,2,1
55744,54,2,24,2,7988,2,4,1,0,2,62,1,2,0,2,3,92,2,2,2,3,2,1
16223,51,1,28,5,8259,2,1,3,3,2,23,2,1,0,2,2,60,2,2,2,2,3,2
53983,42,1,33,3,8462,1,1,1,0,1,57,4,3,0,3,3,62,2,2,2,2,4,1
4432,29,1,18,2,7737,4,1,1,2,1,4,5,1,4,1,1,44,1,2,2,2,1,2
48646,19,2,4,4,6110,1,4,3,0,1,33,1,1,4,3,1,48,2,2,2,4,3,1
61281,23,2,2,5,8290,1,2,4,0,1,90,4,1,0,3,1,68,2,2,2,2,3,1
25798,47,1,18,2,6782,2,3,3,0,2,94,2,3,4,3,2,76,2,2,2,2,3,1
39364,53,1,43,3,7920,1,1,4,0,1,82,5,1,1,3,3,45,2,1,2,4,4,1
36890,21,2,12,4,5924,1,1,3,0,1,88,4,1,0,3,1,85,2,2,2,2,1,2
62106,20,1,1,4,5053,3,3,3,0,2,95,5,1,3,2,2,54,2,2,2,2,3,1
14580,29,2,19,1,5525,2,2,2,3,2,51,1,3,5,2,1,29,2,2,2,3,1,2
28581,18,2,8,4,6172,2,3,3,1,2,58,1,3,1,3,3,45,2,2,2,2,2,1
6546,36,2,22,5,7123,3,1,3,2,1,82,1,1,4,1,3,64,2,2,2,2,3,2
28154,37,1,9,3,6222,4,2,3,1,2,17,3,3,0,2,2,77,2,2,2,4,1,1
70530,48,2,26,4,5597,1,3,2,0,1,36,1,3,3,1,2,36,2,2,1,3,4,2
20939,54,2,39,3,7508,1,2,4,1,2,14,5,1,3,3,2,46,1,1,2,2,1,2
37317,29,1,1,2,7656,3,2,1,0,1,83,2,2,3,1,1,35,2,2,2,3,3,2
50594,51,2,14,3,7243,4,1,4,0,2,44,1,3,1,1,1,51,2,2,2,2,1,1
12005,45,2,17,5,7582,1,2,3,2,1,65,4,2,5,3,2,77,1,2,1,3,4,1
37979,40,1,11,2,7723,2,1,3,1,2,84,4,1,1,2,2,57,1,2,2,2,1,2
70450,54,2,24,5,7834,3,1,3,0,1,38,4,1,4,2,2,42,2,2,1,3,4,2
66123,44,2,21,2,8667,1,1,3,0,2,44,5,3,2,2,2,69,2,1,2,2,4,1
67080,45,2,26,1,4211,3,1,3,0,2,70,2,2,3,2,1,67,2,2,2,3,2,1
25225,58,1,24,5,9568,2,1,4,0,2,17,5,1,1,1,2,40,2,1,2,2,4,2
44669,42,1,22,2,8523,3,1,3,1,2,70,4,1,1,2,3,81,2,2,2,4,1,1
59909,35,1,5,5,9017,1,1,3,4,2,73,1,2,2,3,3,37,2,2,1,1,4,2
25183,46,2,22,5,7041,1,4,1,0,2,53,4,1,4,3,1,38,2,2,2,3,4,2
73,33,2,21,4,5430,2,1,3,1,1,44,5,3,2,2,1,94,2,2,2,2,1,1
23910,49,1,15,4,6127,1,1,3,3,2,20,4,1,2,2,1,56,2,2,1,4,4,2
38915,55,2,44,5,8510,3,4,2,0,1,47,5,1,0,3,3,94,2,2,1,2,4,1
13775,45,2,2,3,10029,2,1,1,2,2,58,4,1,6,1,1,59,1,2,2,3,4,2
9737,36,1,18,5,8977,2,2,1,0,1,47,5,3,1,3,3,86,2,2,2,2,3,1
22409,26,2,1,5,8758,2,4,3,0,2,61,5,3,5,1,2,53,2,2,2,4,4,2
53262,38,1,20,2,8600,2,2,4,0,2,40,4,3,2,2,1,63,2,2,2,2,3,1
40561,41,2,16,1,5142,3,1,4,0,2,33,4,2,0,2,1,31,1,2,2,2,3,2
61587,18,2,8,2,7666,3,1,3,0,1,94,4,1,3,2,2,75,2,2,2,2,3,1
18955,57,2,33,5,8356,2,1,4,1,2,78,1,3,2,2,3,66,1,2,2,3,3,1
55657,52,1,40,2,8849,3,1,3,2,2,30,5,3,0,2,3,118,2,2,1,3,3,2
64031,49,1,39,2,7101,3,1,3,2,2,79,4,3,0,2,2,73,2,2,2,1,4,1
35919,44,2,3,3,10507,2,1,3,2,2,14,5,1,4,1,1,39,2,2,2,2,4,2
73669,33,1,20,5,9421,1,1,3,0,2,22,2,3,1,1,1,34,2,2,2,2,4,2
19793,28,2,6,3,6318,2,4,3,2,2,32,5,1,0,3,1,71,2,2,2,2,2,2
31267,30,1,8,3,8095,2,1,1,2,2,32,2,3,1,1,1,49,2,2,2,3,2,2
12104,54,1,38,5,6615,2,1,3,0,1,20,2,1,0,3,1,72,2,1,1,3,4,1
7413,32,2,6,5,8791,3,1,3,1,1,20,4,2,0,2,3,82,2,2,2,2,3,1
49595,44,2,16,1,4718,2,3,4,0,2,19,5,3,0,2,1,40,2,2,2,2,4,2
72395,18,2,9,3,9259,4,1,3,0,2,63,1,2,2,3,1,52,2,2,2,2,1,2
52326,45,1,9,1,5489,4,1,1,2,2,9,4,1,0,1,3,85,2,2,2,4,4,2
55,19,1,4,1,3173,2,1,1,0,1,86,3,1,0,1,2,72,1,2,2,2,4,2
53714,41,1,12,5,7050,1,3,3,2,2,54,1,1,2,2,1,31,2,1,2,2,1,2
51137,28,1,2,1,3851,1,1,3,1,2,20,1,1,0,2,1,63,2,2,1,4,3,2
59108,18,2,10,5,9115,1,1,1,2,1,31,5,3,5,3,3,83,1,2,2,4,4,2
50020,35,1,26,2,8778,3,2,3,2,2,83,5,1,0,2,1,39,2,2,2,4,3,1
20189,56,1,9,5,9167,4,2,4,0,2,30,2,3,3,2,3,47,2,2,2,1,4,1
1039,46,1,14,3,6113,3,4,3,2,2,2,1,2,0,2,2,23,2,2,1,2,1,2
29978,28,1,2,2,7715,2,1,3,1,1,98,4,1,0,3,2,41,2,2,2,4,1,1
64579,27,1,6,2,8472,3,1,3,0,2,89,1,2,0,3,2,12,2,2,2,1,3,1
28202,35,2,8,1,3824,1,1,1,0,1,36,1,3,3,3,2,37,2,2,2,3,4,1
61316,53,2,25,4,5986,3,1,3,0,2,47,4,2,1,3,1,73,1,2,1,2,4,2
50212,22,1,2,1,2891,1,4,1,1,2,29,4,3,0,3,2,53,1,2,1,2,4,2
57876,25,1,15,3,4832,3,1,3,1,2,53,4,1,6,2,3,78,2,2,2,4,4,1
30070,25,2,11,1,4471,3,2,3,0,2,43,4,2,0,3,1,84,2,2,2,4,4,1
60150,51,1,27,4,5959,3,4,3,1,2,41,4,3,4,1,2,93,1,2,2,3,3,2
2915,31,2,4,5,8607,2,3,4,0,1,79,2,3,3,3,1,50,2,1,2,2,1,1
8663,24,1,9,4,6198,2,3,3,2,1,82,5,3,0,1,1,21,2,2,1,2,4,1
58108,50,1,13,4,6075,2,3,2,2,2,63,2,2,6,1,3,80,2,2,2,2,3,2
6690,22,1,10,3,6816,1,1,3,0,2,62,4,3,0,2,2,47,2,2,2,4,3,2
41956,55,2,22,4,5801,3,1,3,0,2,23,2,3,3,3,2,52,1,2,2,2,4,1
58146,31,1,14,4,5352,2,1,3,0,1,34,1,1,3,3,1,15,2,1,2,2,4,1
15603,43,1,29,4,5710,2,1,3,1,2,8,2,1,2,3,2,46,2,2,2,3,2,2
24459,45,1,9,1,4388,1,3,1,1,1,2,2,1,0,2,2,64,2,2,2,4,1,1
61605,50,2,25,2,7050,2,3,3,0,1,86,4,1,1,3,1,40,2,2,1,4,4,2
1054,32,1,14,1,4591,3,1,1,0,1,97,4,3,4,3,2,78,2,2,2,3,1,1
67105,50,2,37,4,5713,3,4,3,2,1,99,4,1,1,2,1,49,1,2,2,4,4,2
37799,29,2,2,4,6331,2,3,3,0,1,53,2,1,1,1,3,11,2,2,2,2,3,2
6927,37,1,7,4,5459,1,1,3,0,2,53,1,1,5,1,1,63,2,2,2,2,3,2
59090,51,1,27,1,4303,4,2,2,0,2,27,4,2,2,1,3,73,2,2,2,3,4,2
43663,26,2,18,4,6404,3,1,2,1,2,83,1,1,6,3,2,26,2,2,1,1,3,1
71113,55,2,11,3,7274,4,1,4,0,2,6,1,1,1,2,3,46,2,2,2,2,4,2
70180,18,1,2,4,5830,2,1,3,1,2,11,5,3,1,2,1,46,2,2,2,4,4,1
15843,30,2,6,4,6073,2,1,3,2,2,97,2,1,1,2,1,77,2,2,2,4,4,2
16934,34,1,21,2,8625,2,2,3,3,2,38,2,3,5,1,3,39,2,2,2,1,1,2
286,50,1,2,2,7268,2,1,3,1,2,20,4,3,3,3,1,30,1,2,2,2,3,1
54215,21,1,10,2,9087,4,1,3,0,2,5,1,3,3,3,3,75,2,2,2,2,4,1
58483,58,1,38,2,8160,3,1,3,1,1,74,5,1,0,2,1,102,2,2,2,2,3,2
49847,19,2,3,5,9791,1,2,1,0,2,58,4,1,0,2,3,32,2,2,2,4,3,2
43798,59,2,24,3,11403,1,1,3,0,2,50,1,1,4,2,3,61,2,2,2,1,4,2
51301,43,1,12,4,5076,2,1,4,1,2,22,1,2,1,3,3,30,1,2,2,4,3,2
20692,46,1,10,5,9409,4,1,4,0,2,63,4,3,1,2,3,48,1,2,1,2,1,1
51259,54,2,32,4,5354,3,4,3,2,2,77,4,1,0,2,3,111,1,2,2,2,4,2
540,22,1,11,5,10472,3,2,3,0,2,4,1,1,1,3,2,63,2,2,2,4,4,1
18648,21,2,5,3,5637,1,3,4,1,2,54,2,3,0,1,3,60,2,2,2,4,3,1
59323,21,1,2,5,10308,3,1,1,0,1,80,5,1,0,3,2,32,2,2,2,2,3,1
32425,55,1,19,4,6339,2,1,3,0,1,78,5,1,0,2,2,48,2,2,2,1,1,1
58441,58,2,30,1,4850,3,3,3,2,1,10,2,2,0,1,3,101,2,2,1,3,1,2
6149,50,1,18,5,11443,3,4,1,2,2,47,4,3,4,3,3,29,2,2,1,2,1,1
72445,51,1,40,2,9431,3,1,1,1,2,19,4,1,4,2,1,117,1,2,2,1,3,2
22224,47,1,25,2,6099,2,4,3,4,2,35,2,3,3,2,1,38,1,1,2,4,3,2
24976,20,1,4,5,7913,3,1,3,2,2,1,4,3,1,3,2,22,2,2,1,2,3,1
14171,51,1,42,1,4795,3,4,3,2,1,33,5,1,1,3,3,82,2,2,2,2,1,1
62718,49,1,1,4,6867,2,1,3,1,2,56,4,2,2,1,2,50,2,2,2,3,1,2
19035,25,1,12,3,6358,3,1,3,0,2,39,3,1,0,1,2,89,2,2,2,2,3,2
52865,44,2,1,5,7318,3,2,3,0,2,3,5,1,1,2,1,8,1,2,2,3,4,2
