customer_id,customer_value_segment,customer_value_score,total_transaction_amount,total_transaction_count,credit_limit,avg_credit_utilization,months_inactive_last_year,contacts_last_year,months_as_customer,customer_age,gender,education_level,income_category,marital_status,card_category,attrition_flag
818710233,Medium_Value,0.2113218539194956,4382,70,2329.0,0.546,2,3,36,41,F,Graduate,$40K - $60K,Married,Blue,Existing Customer
719463708,High_Value,0.2516405097804218,4471,80,2099.0,0.555,1,3,34,47,F,Uneducated,$40K - $60K,Single,Blue,Existing Customer
817958733,High_Value,0.2532650234500392,4025,73,5099.0,0.188,1,1,37,42,F,Uneducated,Unknown,Married,Blue,Existing Customer
708397008,Medium_Value,0.2294651671652545,4326,67,3805.0,0.216,2,3,43,54,F,Graduate,Unknown,Married,Blue,Existing Customer
720547533,High_Value,0.2950544417975548,4346,90,11438.0,0.0,2,1,32,47,F,High School,Unknown,Married,Blue,Existing Customer
708780783,Medium_Value,0.1995526946878881,4739,76,2434.0,0.48,3,3,33,43,F,Graduate,$40K - $60K,Single,Blue,Existing Customer
758178558,High_Value,0.2591483584998465,4127,89,4703.0,0.331,2,1,37,44,F,Graduate,Unknown,Single,Blue,Existing Customer
716237508,Medium_Value,0.1950278477706283,4501,64,5254.0,0.477,3,2,36,44,F,High School,Unknown,Married,Blue,Existing Customer
714735033,Medium_Value,0.228283446459701,4376,84,1438.3,0.341,2,2,34,45,F,Doctorate,Less than $40K,Married,Blue,Existing Customer
709726158,Medium_Value,0.2230730504984464,5196,92,2206.0,0.503,3,0,26,40,F,Graduate,Less than $40K,Single,Blue,Existing Customer
770909433,Medium_Value,0.2435737567925613,4946,75,3600.0,0.529,2,1,37,50,F,College,$40K - $60K,Married,Blue,Existing Customer
822121608,High_Value,0.2589270395821671,4759,81,7116.0,0.097,3,2,42,46,M,High School,$60K - $80K,Unknown,Blue,Existing Customer
717278808,Low_Value,0.142930779830278,3511,56,1788.0,0.0,2,1,28,37,F,College,Less than $40K,Married,Blue,Existing Customer
712640583,High_Value,0.3151602037466299,4950,70,7508.0,0.286,1,3,51,60,F,Doctorate,Unknown,Married,Blue,Existing Customer
716099958,Low_Value,0.11899379619536,3348,50,3333.0,0.56,3,6,31,39,F,Unknown,$40K - $60K,Married,Blue,Attrited Customer
788772708,High_Value,0.2773901602995688,4432,61,13745.0,0.0,1,3,31,50,F,Graduate,Unknown,Married,Blue,Existing Customer
712795833,Low_Value,0.1224579220317234,2270,40,5021.0,0.501,2,4,36,34,F,Graduate,Less than $40K,Married,Blue,Attrited Customer
718892283,Medium_Value,0.2433293620048439,4771,78,4396.0,0.0,2,1,34,43,M,Graduate,$40K - $60K,Married,Blue,Existing Customer
720294258,Medium_Value,0.2276391530984042,4635,82,2558.0,0.0,2,2,30,40,F,Graduate,Less than $40K,Single,Blue,Existing Customer
721181883,Medium_Value,0.2306617983750228,4710,75,9641.0,0.0,2,3,18,30,F,College,Unknown,Single,Blue,Existing Customer
712098033,High_Value,0.2765841747566942,4945,78,12621.0,0.072,3,1,36,38,F,Uneducated,Unknown,Married,Blue,Existing Customer
712593933,Low_Value,0.0844929804082665,2249,42,2313.0,0.0,3,4,36,40,M,Doctorate,$40K - $60K,Married,Blue,Attrited Customer
711343233,Medium_Value,0.2250074181224731,4551,65,1438.3,0.822,1,3,36,53,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
712394283,Medium_Value,0.2027362042771845,5109,79,1791.0,0.734,3,2,30,44,F,Graduate,Less than $40K,Divorced,Blue,Existing Customer
790021233,Medium_Value,0.2297687784045128,4287,84,2300.0,0.695,3,2,44,52,F,Uneducated,Less than $40K,Single,Blue,Existing Customer
711890808,Medium_Value,0.2138297054713689,4267,72,2526.0,0.811,2,2,36,42,F,Graduate,Less than $40K,Married,Blue,Existing Customer
714164808,Low_Value,0.1001350108768837,2056,54,2918.0,0.0,3,2,33,42,F,Graduate,$40K - $60K,Married,Blue,Attrited Customer
825850383,High_Value,0.2760058626896865,4303,77,6074.0,0.0,2,3,49,53,F,Graduate,Unknown,Single,Blue,Existing Customer
789533133,High_Value,0.2781786512166052,4389,82,4995.0,0.354,1,2,37,45,M,High School,$60K - $80K,Married,Blue,Existing Customer
779523258,Medium_Value,0.1937237705394068,4610,78,3323.0,0.32,2,1,17,34,M,Graduate,$40K - $60K,Married,Blue,Existing Customer
719617758,High_Value,0.2817469933092472,4610,76,2464.0,0.728,1,3,48,56,F,Graduate,Less than $40K,Married,Blue,Existing Customer
779858058,Medium_Value,0.204055598386586,4530,72,2730.0,0.0,1,3,18,34,F,Graduate,Less than $40K,Unknown,Blue,Existing Customer
710423358,Medium_Value,0.2052696487519009,5249,81,1438.3,0.672,3,3,29,35,F,College,Unknown,Unknown,Blue,Existing Customer
710500983,Low_Value,0.0447472090355338,1779,35,4617.0,0.224,4,3,34,43,M,College,$80K - $120K,Single,Blue,Attrited Customer
711851583,High_Value,0.2836291965051719,4794,77,8220.0,0.123,2,1,42,50,M,Graduate,$120K +,Married,Blue,Existing Customer
779405133,Medium_Value,0.2080749703183517,4387,79,5716.0,0.109,3,1,29,40,F,College,Less than $40K,Single,Blue,Existing Customer
719410083,Low_Value,0.1644519966187734,4807,56,1635.0,0.746,3,0,36,49,F,Unknown,Less than $40K,Single,Blue,Existing Customer
796196733,High_Value,0.2657827867506202,4389,80,4259.0,0.0,2,3,46,52,F,Unknown,$40K - $60K,Single,Blue,Existing Customer
711904008,Low_Value,0.1030321853387654,2203,41,5869.0,0.0,3,5,36,40,M,High School,$60K - $80K,Married,Blue,Attrited Customer
717666783,Low_Value,0.1234034932597321,2354,49,2272.0,0.594,3,3,46,56,F,College,Less than $40K,Single,Blue,Attrited Customer
719911458,Medium_Value,0.2287637644570563,4396,78,2598.0,0.711,2,3,36,49,F,High School,Less than $40K,Married,Blue,Existing Customer
787506558,High_Value,0.2967263407773222,4509,71,10762.0,0.065,1,1,38,50,M,Graduate,$60K - $80K,Single,Blue,Existing Customer
719046558,Medium_Value,0.1671843363443914,4313,62,1982.0,0.883,3,3,36,39,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
708291633,Medium_Value,0.1988315363903992,5097,79,4651.0,0.537,3,3,21,33,F,Doctorate,Unknown,Unknown,Blue,Existing Customer
720731808,Low_Value,0.1294380494044433,3068,53,2437.0,0.0,3,4,38,52,F,Graduate,Less than $40K,Single,Blue,Attrited Customer
745124658,Medium_Value,0.2205591145558826,4838,70,2563.0,0.616,2,1,35,42,F,High School,Less than $40K,Single,Blue,Existing Customer
789907533,Medium_Value,0.1746725210413334,3100,54,4576.0,0.042,2,3,40,49,M,Graduate,$80K - $120K,Married,Blue,Attrited Customer
716466483,Medium_Value,0.2194940894313348,4624,87,2245.0,0.598,3,3,34,44,F,Uneducated,$40K - $60K,Single,Blue,Existing Customer
715919283,Low_Value,0.0838600408349816,2201,31,1776.0,0.0,2,3,36,39,F,College,$40K - $60K,Single,Blue,Attrited Customer
756736008,Medium_Value,0.2055014248378974,4450,62,2911.0,0.505,2,3,38,45,F,Post-Graduate,Less than $40K,Married,Blue,Existing Customer
772857558,Medium_Value,0.2486966855535923,4618,94,2257.0,0.397,2,3,30,47,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
709246683,High_Value,0.3145635662498348,3603,69,18457.0,0.122,1,1,36,62,M,Unknown,Unknown,Single,Blue,Existing Customer
714559458,Low_Value,0.1107122890362177,1953,48,1681.0,0.0,2,1,36,46,M,College,$60K - $80K,Married,Blue,Attrited Customer
778405458,Medium_Value,0.2467369707014595,4633,80,1461.0,0.0,1,3,32,52,F,High School,Unknown,Single,Blue,Existing Customer
772150983,Low_Value,0.1168350971157616,2635,40,2363.0,0.414,2,1,37,48,F,High School,Less than $40K,Unknown,Blue,Attrited Customer
715128408,Medium_Value,0.1773478357627684,4482,67,1438.3,0.6,3,3,36,49,F,Unknown,Less than $40K,Married,Blue,Existing Customer
717856983,Medium_Value,0.2066738472570354,4515,76,1840.0,0.689,2,3,29,42,F,Uneducated,Unknown,Married,Blue,Existing Customer
778231983,Medium_Value,0.2482852718988515,4792,65,7382.0,0.18,2,3,39,49,F,Unknown,$40K - $60K,Single,Blue,Existing Customer
823908858,High_Value,0.2521425124260708,4816,81,3861.0,0.161,3,2,47,51,M,Unknown,$80K - $120K,Married,Blue,Existing Customer
798011733,High_Value,0.2828563517805207,4574,81,1562.0,0.481,1,2,47,53,F,Graduate,Less than $40K,Married,Blue,Existing Customer
717945108,High_Value,0.2703443038954155,5095,77,3088.0,0.478,1,2,36,49,F,Graduate,$40K - $60K,Unknown,Blue,Existing Customer
712560558,High_Value,0.2590222914580319,4660,87,1438.3,0.0,2,1,42,55,F,College,Less than $40K,Single,Blue,Existing Customer
711391308,Medium_Value,0.2278282667553141,4584,92,2168.0,0.786,3,3,34,46,F,Uneducated,$40K - $60K,Married,Blue,Existing Customer
717688233,Medium_Value,0.2248141452148703,4760,69,2432.0,0.35,1,0,28,34,F,High School,$40K - $60K,Married,Blue,Existing Customer
721093608,Medium_Value,0.2159621441693362,4548,64,2197.0,0.0,1,1,31,44,M,High School,$40K - $60K,Single,Blue,Existing Customer
712669983,Medium_Value,0.22771550376183,4347,75,10009.0,0.16,3,3,30,39,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
790017858,Medium_Value,0.2452913536478293,4598,67,3979.0,0.331,1,2,36,47,F,Post-Graduate,$40K - $60K,Unknown,Blue,Existing Customer
712012758,High_Value,0.2642595319009439,4195,81,2189.0,0.85,1,3,41,49,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
720249183,High_Value,0.2769046451878378,4503,90,8243.0,0.112,2,3,31,46,F,Graduate,Unknown,Single,Blue,Existing Customer
821813058,High_Value,0.2983689410696843,4862,77,11946.0,0.098,2,1,38,42,M,High School,$80K - $120K,Divorced,Blue,Existing Customer
778152108,Medium_Value,0.2191805588862477,4986,83,2239.0,0.561,2,3,23,31,F,High School,Less than $40K,Single,Blue,Existing Customer
720563958,High_Value,0.2952653436284203,4445,92,4025.0,0.0,1,3,38,48,F,Post-Graduate,Unknown,Married,Blue,Existing Customer
719633508,High_Value,0.2812508710221129,4875,86,1663.0,0.0,1,1,39,52,F,Doctorate,Less than $40K,Married,Blue,Existing Customer
716689383,Medium_Value,0.2253108137407368,3964,77,3649.0,0.255,1,1,26,39,F,Graduate,$40K - $60K,Married,Blue,Existing Customer
711420258,Medium_Value,0.1839870553762842,4432,71,1438.3,0.0,3,2,36,43,F,Unknown,Less than $40K,Single,Blue,Existing Customer
713177808,High_Value,0.3303337279829119,5405,87,2894.0,0.0,1,0,51,57,F,College,Less than $40K,Single,Blue,Existing Customer
708897408,Medium_Value,0.2203546995454373,4719,73,1621.0,0.486,2,3,36,46,M,College,$60K - $80K,Single,Blue,Existing Customer
710855508,Medium_Value,0.1806061774344757,4327,70,2740.0,0.652,3,1,33,45,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
710115108,Medium_Value,0.2489625675760057,4568,76,5562.0,0.28,2,3,37,45,F,Graduate,$40K - $60K,Unknown,Blue,Existing Customer
713920158,Low_Value,0.1156433336220648,1591,30,13733.0,0.0,3,1,36,41,F,Uneducated,Unknown,Unknown,Blue,Attrited Customer
715303608,Medium_Value,0.2300409566121145,4253,81,2374.0,0.561,2,1,36,46,F,High School,Less than $40K,Married,Blue,Existing Customer
710897133,Medium_Value,0.241841604574035,4464,85,2267.0,0.599,2,2,36,51,F,Unknown,Less than $40K,Unknown,Blue,Existing Customer
772813458,Medium_Value,0.2500889421591745,4264,63,6130.0,0.284,1,2,39,48,F,Graduate,Unknown,Married,Blue,Existing Customer
712998033,Low_Value,0.140775411745618,2109,44,7361.0,0.0,2,2,36,37,M,High School,$120K +,Single,Blue,Attrited Customer
712843983,Low_Value,0.0866763552372585,2288,45,1569.0,0.164,3,4,36,41,F,College,Less than $40K,Divorced,Blue,Attrited Customer
717947508,High_Value,0.2721977350728687,5262,83,1626.0,0.623,1,3,34,47,M,Uneducated,$80K - $120K,Divorced,Blue,Existing Customer
719279208,High_Value,0.2536533414294672,4946,73,2158.0,0.602,1,2,36,35,F,Unknown,Less than $40K,Married,Blue,Existing Customer
711365133,Medium_Value,0.2020223567247804,5100,76,2283.0,0.644,3,1,31,43,M,Unknown,$60K - $80K,Single,Blue,Existing Customer
720328008,High_Value,0.2894735339175041,4518,88,2542.0,0.741,1,1,42,57,F,High School,$40K - $60K,Unknown,Blue,Existing Customer
718183833,Low_Value,0.1588646563554764,4322,68,1438.3,0.0,2,1,18,30,F,Graduate,Less than $40K,Single,Blue,Existing Customer
717985158,Medium_Value,0.2074422907366053,4267,81,2335.0,0.588,3,1,37,47,M,Graduate,$40K - $60K,Unknown,Blue,Existing Customer
771928608,Medium_Value,0.2059983204221998,4110,74,2033.0,0.901,1,1,23,34,M,Uneducated,$60K - $80K,Single,Blue,Existing Customer
713355708,Low_Value,0.1604472191562227,5238,84,4739.0,0.396,6,3,31,41,F,High School,Unknown,Married,Blue,Existing Customer
816761433,High_Value,0.2914246864993772,5291,96,5821.0,0.131,2,3,31,36,M,College,$80K - $120K,Single,Blue,Existing Customer
714245358,Medium_Value,0.1890512268233463,3935,77,2182.0,0.718,3,2,36,47,F,Graduate,Less than $40K,Divorced,Blue,Existing Customer
716313858,Medium_Value,0.1984008201783645,4560,84,3319.0,0.275,4,0,36,53,F,Graduate,Less than $40K,Married,Blue,Existing Customer
714868608,Medium_Value,0.1959693888901101,4105,76,3021.0,0.506,3,1,36,52,F,Graduate,Less than $40K,Married,Blue,Existing Customer
717273333,High_Value,0.4076611899458774,4575,84,29219.0,0.0,2,2,37,49,M,College,$80K - $120K,Married,Blue,Existing Customer
711631158,Medium_Value,0.2397314639664701,4664,77,1438.3,0.604,2,2,42,52,F,High School,Less than $40K,Single,Blue,Existing Customer
714127383,Low_Value,0.1075028187010178,2185,48,4431.0,0.568,3,2,36,48,F,Unknown,Unknown,Unknown,Blue,Attrited Customer
790204983,Medium_Value,0.1978288072652337,4507,93,3131.0,0.0,5,3,40,46,F,Graduate,Unknown,Married,Blue,Existing Customer
822051858,Medium_Value,0.2253273569733111,4535,82,1486.0,0.0,1,3,22,26,F,Graduate,Less than $40K,Single,Blue,Existing Customer
715144383,Medium_Value,0.236723566521696,4413,83,6384.0,0.319,3,2,36,40,F,High School,Unknown,Single,Blue,Existing Customer
717971208,Low_Value,0.1478985730658213,3647,69,2077.0,0.0,3,2,28,39,F,Graduate,Less than $40K,Single,Blue,Existing Customer
718829358,Medium_Value,0.2496334880655292,4977,76,1956.0,0.49,1,2,32,40,F,Uneducated,$40K - $60K,Divorced,Blue,Existing Customer
779380908,Medium_Value,0.2036834841663878,1709,37,24462.0,0.039,3,4,39,51,M,Unknown,$80K - $120K,Married,Blue,Attrited Customer
714144258,Medium_Value,0.2023813251454199,4430,66,2725.0,0.924,2,1,34,43,F,Graduate,Less than $40K,Married,Blue,Existing Customer
797666358,Medium_Value,0.1823224167243519,4452,65,1474.0,0.572,3,1,40,46,F,Uneducated,$40K - $60K,Unknown,Blue,Existing Customer
709965858,Medium_Value,0.2378049260361892,4609,80,9880.0,0.181,3,3,28,46,M,High School,$120K +,Married,Blue,Existing Customer
779980758,Medium_Value,0.2492821013732303,4744,73,2467.0,0.477,2,0,46,58,M,High School,$60K - $80K,Divorced,Blue,Existing Customer
811775883,High_Value,0.2997211570861293,4734,96,5397.0,0.433,2,1,41,46,M,Graduate,$60K - $80K,Divorced,Blue,Existing Customer
799720158,Medium_Value,0.2498840301750927,4726,86,3370.0,0.336,3,2,44,50,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
713011683,Low_Value,0.1331765360065201,2055,43,11239.0,0.0,2,4,24,37,F,College,Unknown,Married,Blue,Attrited Customer
713503983,Medium_Value,0.2208306466489796,3623,71,2240.0,0.55,1,3,36,55,F,College,$40K - $60K,Married,Blue,Existing Customer
712137033,High_Value,0.2537863618299711,4725,63,2737.0,0.628,1,2,45,52,F,College,Unknown,Married,Blue,Existing Customer
715910883,Medium_Value,0.2316053289701083,4532,94,4170.0,0.332,4,3,40,48,F,High School,Less than $40K,Married,Blue,Existing Customer
718142958,High_Value,0.3574855902984413,5623,94,21839.0,0.044,3,2,27,46,M,Graduate,$60K - $80K,Single,Blue,Existing Customer
719359458,Medium_Value,0.193706614655253,4527,66,1991.0,0.0,3,2,42,49,F,Uneducated,Less than $40K,Single,Blue,Existing Customer
714869958,High_Value,0.3696932849907548,3949,71,29795.0,0.079,2,3,36,55,M,Uneducated,$120K +,Single,Blue,Existing Customer
771163533,Medium_Value,0.2355847335039501,4617,79,1438.3,0.441,2,1,39,52,F,Unknown,$40K - $60K,Married,Blue,Existing Customer
709028208,High_Value,0.284726958176449,3361,63,24221.0,0.053,3,2,37,44,F,Graduate,Unknown,Married,Blue,Existing Customer
719834208,High_Value,0.2514909054435091,4264,81,2131.0,0.604,1,2,35,42,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
779305008,Medium_Value,0.2081046663643273,4949,76,2787.0,0.737,2,2,23,41,F,High School,Less than $40K,Single,Blue,Existing Customer
714506583,Medium_Value,0.2059650977337636,4601,78,1438.3,0.0,3,1,38,48,F,Graduate,Less than $40K,Unknown,Blue,Existing Customer
712677633,Low_Value,0.0494365452699256,2307,28,2712.0,0.0,3,4,31,42,F,Uneducated,Unknown,Divorced,Blue,Attrited Customer
708450033,Medium_Value,0.1973291408599015,5298,79,2605.0,0.871,2,1,13,43,F,High School,Less than $40K,Unknown,Blue,Existing Customer
719606133,High_Value,0.257847054234175,4656,88,5169.0,0.444,2,1,31,42,M,Graduate,$60K - $80K,Single,Blue,Existing Customer
789772983,Low_Value,0.1651443473155751,3798,56,4694.0,0.0,3,3,38,49,M,College,$80K - $120K,Unknown,Blue,Existing Customer
720656883,Medium_Value,0.1956293433205392,4600,69,1848.0,0.271,3,1,40,50,F,Graduate,Less than $40K,Single,Blue,Existing Customer
718108758,High_Value,0.2932333184225767,4538,86,6039.0,0.291,1,2,36,43,M,Unknown,$60K - $80K,Single,Blue,Existing Customer
709408983,High_Value,0.2991597802784,5078,91,5256.0,0.169,2,3,42,54,M,High School,$120K +,Married,Blue,Existing Customer
771592458,Medium_Value,0.2360915938326799,4880,79,1708.0,0.62,2,3,36,48,F,Graduate,Less than $40K,Unknown,Blue,Existing Customer
778932633,Medium_Value,0.228046518445631,4897,83,1629.0,0.727,3,2,40,57,F,Graduate,Less than $40K,Married,Blue,Existing Customer
708669408,High_Value,0.3818868642155693,4637,75,20401.0,0.0,1,3,45,54,M,College,$60K - $80K,Single,Blue,Existing Customer
779947908,Medium_Value,0.2041229976965071,4327,66,3296.0,0.435,3,1,45,56,M,Graduate,$120K +,Divorced,Blue,Existing Customer
716007708,High_Value,0.2941445669242001,4814,73,8956.0,0.143,1,2,37,48,M,Graduate,$120K +,Married,Blue,Existing Customer
767574108,Medium_Value,0.179178257483031,4094,64,1438.3,0.546,3,2,43,49,F,College,Less than $40K,Married,Blue,Existing Customer
720777558,Medium_Value,0.2385315839179121,4519,79,2671.0,0.641,2,2,38,46,F,Graduate,Less than $40K,Single,Blue,Existing Customer
816841083,High_Value,0.276401400377214,4867,90,2493.0,0.628,3,1,53,58,F,College,Less than $40K,Married,Blue,Existing Customer
778849908,Medium_Value,0.2261167350152841,4697,81,2687.0,0.913,3,1,40,59,F,Doctorate,Less than $40K,Married,Blue,Existing Customer
708745983,Medium_Value,0.2386734003497883,4686,81,2208.0,0.706,2,2,36,37,F,Unknown,$40K - $60K,Married,Blue,Existing Customer
713381433,Low_Value,0.0455389152779753,1868,30,4196.0,0.174,3,3,28,38,F,High School,Less than $40K,Married,Blue,Attrited Customer
779404383,High_Value,0.2859385886567491,4427,76,12581.0,0.098,2,3,36,47,F,Uneducated,Unknown,Divorced,Blue,Existing Customer
718607883,High_Value,0.3227659634544711,4831,81,17890.0,0.141,2,2,30,41,M,Post-Graduate,$80K - $120K,Single,Blue,Existing Customer
710542983,Low_Value,0.1214589611397325,5033,87,1930.0,0.0,6,0,21,48,F,Graduate,Less than $40K,Married,Blue,Existing Customer
709769283,Medium_Value,0.1723050148393414,4162,70,8513.0,0.0,3,3,16,36,F,Unknown,Unknown,Divorced,Blue,Existing Customer
721253508,High_Value,0.2656893685993226,4754,84,9599.0,0.245,3,1,36,40,M,High School,$80K - $120K,Married,Blue,Existing Customer
801037833,Medium_Value,0.2369341441011058,4236,87,3192.0,0.789,2,3,32,38,M,Uneducated,$80K - $120K,Single,Blue,Existing Customer
711452583,Low_Value,0.1239519218244683,4575,60,2778.0,0.906,5,1,36,43,F,Graduate,Unknown,Unknown,Blue,Existing Customer
716697708,Medium_Value,0.1991653162858381,3121,56,3293.0,0.0,2,4,52,61,F,High School,Unknown,Single,Blue,Attrited Customer
708176208,Medium_Value,0.2064921691394668,4199,80,7268.0,0.0,4,1,36,48,F,Graduate,$40K - $60K,Married,Blue,Existing Customer
716474358,Medium_Value,0.1985538248412924,4853,74,1721.0,0.424,3,2,35,43,F,Unknown,Less than $40K,Married,Blue,Existing Customer
713121408,Medium_Value,0.1801662081223277,4372,69,3976.0,0.419,3,2,30,38,M,College,$80K - $120K,Married,Blue,Existing Customer
794567133,Medium_Value,0.218189883142046,4897,70,1954.0,0.414,2,3,35,52,F,High School,Less than $40K,Single,Blue,Existing Customer
717609633,Medium_Value,0.2362139615519027,4139,58,12725.0,0.138,2,2,32,44,M,Unknown,$120K +,Married,Blue,Existing Customer
708899283,Medium_Value,0.203123858212237,4917,81,2690.0,0.719,3,3,28,40,F,Uneducated,Unknown,Single,Blue,Existing Customer
772415808,Medium_Value,0.2064591134460808,4219,78,2926.0,0.245,3,1,38,48,F,Post-Graduate,$40K - $60K,Married,Blue,Existing Customer
716176683,Medium_Value,0.2468387738847288,4460,78,2371.0,0.737,1,1,33,46,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
709245783,High_Value,0.290517680455831,4543,90,7751.0,0.254,1,1,27,44,F,Graduate,Unknown,Married,Blue,Existing Customer
720507108,Low_Value,0.0616482226558445,2339,41,1601.0,0.0,3,2,28,42,F,College,Less than $40K,Married,Blue,Attrited Customer
716751858,Low_Value,0.0888936118035918,2597,40,2401.0,0.207,3,3,36,34,F,Unknown,Less than $40K,Married,Blue,Attrited Customer
712829808,Low_Value,0.0587246469804279,2031,40,2187.0,0.0,3,4,29,39,M,Uneducated,$60K - $80K,Married,Blue,Attrited Customer
711900033,High_Value,0.2891343872382964,5242,81,4661.0,0.372,2,1,46,57,F,Doctorate,Unknown,Married,Blue,Existing Customer
712566258,Medium_Value,0.2185478356824372,4486,77,8494.0,0.238,3,1,27,40,F,Post-Graduate,Unknown,Divorced,Blue,Existing Customer
712732908,Medium_Value,0.2071288683678455,4116,84,2262.0,0.641,3,1,36,36,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
717908208,High_Value,0.2713780895754075,4859,82,2525.0,0.632,1,2,36,43,F,Graduate,Less than $40K,Divorced,Blue,Existing Customer
826136283,Medium_Value,0.1739827328443455,4352,66,2450.0,0.809,3,2,34,38,F,High School,Less than $40K,Married,Blue,Existing Customer
778714833,Medium_Value,0.208058318631924,4890,92,3926.0,0.448,3,2,18,36,F,College,Unknown,Married,Blue,Existing Customer
779302233,Low_Value,0.0830903898223359,2502,45,1438.3,0.0,2,3,22,40,F,Graduate,Less than $40K,Single,Blue,Attrited Customer
778659108,Medium_Value,0.2433633130900818,4718,81,4789.0,0.46,2,1,31,51,F,High School,Unknown,Single,Blue,Existing Customer
720374808,Medium_Value,0.2061732560000305,4641,78,2864.0,0.673,3,3,34,41,F,Unknown,Less than $40K,Unknown,Blue,Existing Customer
719592483,Low_Value,0.143868897336778,4825,77,4607.0,0.53,6,3,34,43,F,Graduate,Unknown,Single,Blue,Existing Customer
714702033,Medium_Value,0.212874660224026,5446,75,1971.0,0.497,3,3,34,43,F,Graduate,Less than $40K,Unknown,Blue,Existing Customer
717042333,Low_Value,0.1227099017519468,2836,48,1473.0,0.0,3,3,44,53,F,College,Less than $40K,Married,Blue,Attrited Customer
779122908,High_Value,0.2699618477895789,4511,82,3187.0,0.451,1,2,37,55,F,Graduate,$40K - $60K,Single,Blue,Existing Customer
710676483,Medium_Value,0.2375220214767297,4064,77,5589.0,0.0,2,2,36,38,F,Unknown,Less than $40K,Married,Blue,Existing Customer
827712108,Medium_Value,0.2460644923567666,4432,72,2346.0,0.585,1,2,38,42,F,Graduate,Less than $40K,Married,Blue,Existing Customer
769200858,Medium_Value,0.2237695189347576,4626,86,1438.3,0.0,2,3,28,34,F,Graduate,Less than $40K,Single,Blue,Existing Customer
779114283,Medium_Value,0.1942816056341647,4528,65,1826.0,0.517,1,2,22,40,F,High School,Less than $40K,Single,Blue,Existing Customer
771061008,Low_Value,0.1241839526290065,2659,56,2208.0,0.0,2,3,27,40,F,Doctorate,$40K - $60K,Married,Blue,Attrited Customer
716201133,Medium_Value,0.1905000077759461,4279,76,1476.0,0.0,3,1,36,35,F,High School,Less than $40K,Married,Blue,Existing Customer
817968783,Medium_Value,0.2196026547157302,4670,70,2927.0,0.512,3,1,46,51,F,Graduate,Less than $40K,Single,Blue,Existing Customer
826480308,High_Value,0.2887494939483152,5489,74,4778.0,0.391,2,1,49,53,M,Graduate,$80K - $120K,Unknown,Blue,Existing Customer
720307683,Medium_Value,0.223710173954972,4484,78,1438.3,0.517,2,2,36,43,F,Graduate,Less than $40K,Divorced,Blue,Existing Customer
709618308,Medium_Value,0.2249871459645182,3838,48,16239.0,0.092,3,1,40,46,F,High School,$40K - $60K,Single,Silver,Existing Customer
710119233,Medium_Value,0.226956027690232,4186,63,11726.0,0.164,2,1,26,37,M,High School,$120K +,Married,Blue,Existing Customer
789419658,Medium_Value,0.2501019991840065,4503,89,1438.3,0.0,2,1,38,47,F,College,Unknown,Married,Blue,Existing Customer
789800358,High_Value,0.2568418324953249,4730,78,2647.0,0.487,1,3,34,45,F,High School,Less than $40K,Married,Blue,Existing Customer
715466133,Medium_Value,0.2061216252883443,4374,75,2492.0,0.566,3,1,40,50,F,Doctorate,Unknown,Married,Blue,Existing Customer
717659883,Low_Value,0.1565161508380217,3541,64,2418.0,0.457,3,3,36,46,F,Graduate,Unknown,Single,Blue,Existing Customer
781942983,High_Value,0.3474926049449954,5010,88,17827.0,0.0,3,1,44,50,M,Unknown,$120K +,Single,Blue,Existing Customer
712755783,Medium_Value,0.2177664033233188,3886,77,1438.3,0.0,2,3,40,49,F,Graduate,$40K - $60K,Divorced,Blue,Existing Customer
779551533,Medium_Value,0.2430888827157654,4857,92,1764.0,0.0,3,3,39,54,F,Doctorate,Less than $40K,Single,Blue,Existing Customer
714405183,Medium_Value,0.1866622365992337,4295,60,1776.0,0.855,2,2,36,47,F,Graduate,Less than $40K,Married,Blue,Existing Customer
801783108,Medium_Value,0.1983374133006936,4833,69,1438.3,0.0,3,3,40,46,M,College,$120K +,Married,Blue,Existing Customer
779839758,Medium_Value,0.2428708487152746,4634,92,1491.0,0.0,2,3,31,47,F,Post-Graduate,Unknown,Single,Blue,Existing Customer
820648608,High_Value,0.261643711644968,4153,79,2552.0,0.736,1,3,41,46,F,Post-Graduate,Less than $40K,Married,Blue,Existing Customer
787587033,High_Value,0.2658007970620849,4463,87,2996.0,0.665,1,2,32,42,F,Graduate,Less than $40K,Single,Blue,Existing Customer
813967983,Medium_Value,0.2434201011878557,4471,71,1701.0,0.456,1,2,39,44,F,College,$40K - $60K,Married,Blue,Existing Customer
718067658,Medium_Value,0.2196189864229228,4223,79,3998.0,0.0,3,1,40,53,F,Unknown,Unknown,Single,Blue,Existing Customer
709952658,Medium_Value,0.1697853476707215,4460,62,3025.0,0.823,3,2,33,46,F,Graduate,Less than $40K,Unknown,Blue,Existing Customer
