id_conta,id_cliente,tipo_conta,status,data_abertura
107972,7972,Corrente,Ativa,2021-02-04 21:20:22
107973,7973,Corrente,Ativa,2019-05-21 12:33:31
107974,7974,Corrente,Ativa,2023-04-09 17:01:14
107975,7975,Corrente,Ativa,2018-08-27 09:55:43
107976,7976,Corrente,Ativa,2020-09-22 15:06:13
107977,7977,Corrente,Ativa,2024-07-26 12:30:03
107978,7978,Corrente,Ativa,2020-02-07 05:22:27
107979,7979,Corrente,Ativa,2020-05-18 19:35:33
107980,7980,Corrente,Bloqueada,2020-07-11 13:39:14
107981,7981,Digital,Ativa,2022-11-09 22:13:22
107982,7982,Corrente,Bloqueada,2019-06-22 00:06:46
107983,7983,Corrente,Ativa,2023-07-06 07:54:48
107984,7984,Corrente,Ativa,2021-03-13 21:09:52
107985,7985,Digital,Ativa,2023-12-24 17:08:51
107986,7986,Corrente,Ativa,2023-02-15 06:35:43
107987,7987,Corrente,Ativa,2025-06-10 15:47:23
107988,7988,Digital,Ativa,2019-11-13 12:19:09
107989,7989,Corrente,Bloqueada,2022-05-14 14:22:17
107990,7990,Digital,Ativa,2022-09-08 02:46:09
107991,7991,Corrente,Ativa,2024-12-04 14:26:55
107992,7992,Corrente,Ativa,2023-07-10 08:58:49
107993,7993,Corrente,Ativa,2021-03-02 14:14:03
107994,7994,Digital,Ativa,2025-08-19 11:05:46
107995,7995,Corrente,Ativa,2020-03-21 13:08:34
107996,7996,Corrente,Bloqueada,2023-09-21 23:03:32
107997,7997,Digital,Ativa,2024-11-20 08:00:23
107998,7998,Corrente,Bloqueada,2023-12-06 02:39:30
107999,7999,Corrente,Ativa,2021-06-23 06:27:39
108000,8000,Corrente,Ativa,2021-04-01 01:35:25
108001,8001,Corrente,Ativa,2021-11-25 01:03:01
108002,8002,Digital,Ativa,2020-11-17 00:54:15
108003,8003,Digital,Ativa,2018-01-07 01:26:08
108004,8004,Corrente,Ativa,2024-05-22 01:20:54
108005,8005,Corrente,Ativa,2021-10-24 06:17:16
108006,8006,Digital,Ativa,2025-06-03 11:17:58
108007,8007,Corrente,Ativa,2023-11-26 08:07:46
108008,8008,Corrente,Ativa,2021-12-26 09:54:58
108009,8009,Corrente,Ativa,2021-04-27 14:39:52
108010,8010,Digital,Ativa,2018-01-15 17:01:18
108011,8011,Corrente,Ativa,2024-12-29 01:57:13
108012,8012,Digital,Ativa,2022-02-12 02:48:11
108013,8013,Corrente,Ativa,2018-08-19 13:30:50
108014,8014,Corrente,Ativa,2021-06-29 01:05:02
108015,8015,Corrente,Ativa,2020-06-13 22:38:08
108016,8016,Corrente,Ativa,2020-03-03 04:52:32
108017,8017,Digital,Ativa,2020-02-27 21:49:37
108018,8018,Corrente,Ativa,2021-12-23 09:44:46
108019,8019,Corrente,Ativa,2018-06-12 22:22:53
108020,8020,Corrente,Ativa,2019-09-25 05:18:23
108021,8021,Digital,Ativa,2018-01-16 21:46:15
108022,8022,Digital,Ativa,2019-06-02 18:16:42
108023,8023,Corrente,Ativa,2018-04-22 15:00:09
108024,8024,Corrente,Ativa,2018-06-14 16:44:00
108025,8025,Corrente,Ativa,2020-12-16 15:34:08
108026,8026,Digital,Ativa,2023-08-04 08:16:17
108027,8027,Corrente,Ativa,2022-05-31 12:48:27
108028,8028,Corrente,Ativa,2023-12-21 03:49:03
108029,8029,Corrente,Ativa,2022-10-20 19:55:34
108030,8030,Corrente,Bloqueada,2023-09-20 15:55:59
108031,8031,Corrente,Ativa,2022-03-28 19:48:51
108032,8032,Corrente,Ativa,2022-05-23 13:15:28
108033,8033,Corrente,Ativa,2018-09-25 09:23:51
108034,8034,Corrente,Ativa,2020-10-25 06:05:07
108035,8035,Corrente,Ativa,2018-05-29 10:26:46
108036,8036,Corrente,Ativa,2022-09-12 22:36:10
108037,8037,Corrente,Ativa,2023-03-04 02:37:27
108038,8038,Corrente,Ativa,2021-12-21 20:38:56
108039,8039,Corrente,Ativa,2021-06-24 13:09:21
108040,8040,Corrente,Ativa,2021-04-14 00:43:56
108041,8041,Corrente,Ativa,2019-09-27 12:56:33
108042,8042,Digital,Ativa,2022-06-24 22:55:54
108043,8043,Corrente,Ativa,2021-02-23 04:24:31
108044,8044,Corrente,Ativa,2023-02-21 04:24:04
108045,8045,Corrente,Ativa,2024-03-25 00:20:20
108046,8046,Corrente,Ativa,2025-01-29 01:20:05
108047,8047,Corrente,Ativa,2019-10-13 19:34:09
108048,8048,Digital,Ativa,2023-10-31 13:30:07
108049,8049,Corrente,Encerrada,2019-07-19 09:17:35
108050,8050,Corrente,Ativa,2022-11-09 11:50:22
108051,8051,Corrente,Ativa,2023-10-01 18:12:39
108052,8052,Corrente,Ativa,2024-11-16 08:50:24
108053,8053,Digital,Ativa,2021-07-31 07:28:08
108054,8054,Digital,Ativa,2025-10-23 09:52:52
108055,8055,Digital,Ativa,2024-08-01 19:48:09
108056,8056,Corrente,Ativa,2019-08-08 13:41:59
108057,8057,Corrente,Ativa,2018-11-17 08:13:27
108058,8058,Corrente,Ativa,2024-05-02 13:52:01
108059,8059,Digital,Ativa,2025-07-27 07:24:56
108060,8060,Corrente,Ativa,2019-09-04 16:04:34
108061,8061,Digital,Ativa,2021-08-17 23:55:12
108062,8062,Digital,Ativa,2024-06-05 07:53:28
108063,8063,Corrente,Ativa,2025-01-10 16:08:50
108064,8064,Corrente,Ativa,2020-02-06 19:44:32
108065,8065,Digital,Ativa,2020-10-08 11:01:08
108066,8066,Digital,Ativa,2018-10-30 19:07:35
108067,8067,Corrente,Ativa,2022-07-30 06:17:16
108068,8068,Corrente,Ativa,2023-12-21 04:38:20
108069,8069,Corrente,Bloqueada,2022-02-17 01:25:49
108070,8070,Corrente,Ativa,2021-12-18 08:03:50
108071,8071,Digital,Ativa,2024-12-18 15:47:00
108072,8072,Digital,Ativa,2023-08-21 21:27:25
108073,8073,Corrente,Ativa,2019-04-02 08:08:44
108074,8074,Digital,Ativa,2020-07-14 05:24:33
108075,8075,Corrente,Ativa,2025-02-14 04:58:41
108076,8076,Corrente,Ativa,2020-06-03 12:05:22
108077,8077,Corrente,Ativa,2019-01-01 01:08:21
108078,8078,Digital,Ativa,2018-09-15 03:41:00
108079,8079,Corrente,Ativa,2024-12-22 12:00:19
108080,8080,Corrente,Ativa,2020-03-10 08:41:03
108081,8081,Digital,Ativa,2019-10-05 18:14:22
108082,8082,Digital,Ativa,2019-10-10 08:35:07
108083,8083,Corrente,Ativa,2022-08-31 04:49:00
108084,8084,Corrente,Encerrada,2025-07-02 02:18:48
108085,8085,Digital,Bloqueada,2019-05-16 01:49:41
108086,8086,Digital,Encerrada,2018-01-08 21:10:54
108087,8087,Digital,Encerrada,2018-03-23 15:44:14
108088,8088,Corrente,Ativa,2023-01-08 07:44:03
108089,8089,Corrente,Ativa,2019-02-13 03:11:44
108090,8090,Corrente,Ativa,2025-07-28 11:59:12
108091,8091,Corrente,Ativa,2022-02-19 01:16:28
108092,8092,Digital,Ativa,2020-08-03 02:06:50
108093,8093,Corrente,Ativa,2022-11-02 21:36:28
108094,8094,Corrente,Ativa,2022-09-01 22:06:02
108095,8095,Corrente,Ativa,2023-01-16 20:34:04
108096,8096,Corrente,Ativa,2020-08-12 04:51:43
108097,8097,Corrente,Ativa,2022-10-03 09:40:55
108098,8098,Corrente,Ativa,2022-01-09 14:51:46
108099,8099,Corrente,Ativa,2022-04-27 03:12:49
108100,8100,Corrente,Ativa,2023-12-01 12:50:08
108101,8101,Digital,Ativa,2019-04-11 20:13:59
108102,8102,Corrente,Ativa,2020-06-13 11:32:13
108103,8103,Corrente,Ativa,2021-08-25 06:27:11
108104,8104,Corrente,Ativa,2025-05-16 04:14:32
108105,8105,Digital,Bloqueada,2024-08-16 16:06:40
108106,8106,Corrente,Ativa,2019-05-10 07:09:59
108107,8107,Corrente,Ativa,2019-02-28 09:08:58
108108,8108,Corrente,Ativa,2024-03-21 23:46:40
108109,8109,Corrente,Ativa,2022-04-29 08:59:05
108110,8110,Digital,Ativa,2019-11-03 09:38:09
108111,8111,Corrente,Bloqueada,2025-09-18 03:04:14
108112,8112,Digital,Ativa,2018-10-17 03:06:35
108113,8113,Corrente,Ativa,2021-09-17 16:13:36
108114,8114,Corrente,Ativa,2024-09-27 02:20:12
108115,8115,Digital,Ativa,2020-01-17 07:15:26
108116,8116,Corrente,Ativa,2021-07-15 15:19:24
108117,8117,Corrente,Ativa,2021-03-11 01:08:12
108118,8118,Corrente,Ativa,2023-02-17 21:40:45
108119,8119,Corrente,Ativa,2024-09-16 20:57:21
108120,8120,Corrente,Ativa,2022-06-20 23:38:19
108121,8121,Corrente,Ativa,2019-06-04 23:41:33
108122,8122,Corrente,Ativa,2024-05-19 01:37:15
108123,8123,Corrente,Ativa,2025-11-09 03:52:33
108124,8124,Digital,Ativa,2021-12-21 02:05:47
108125,8125,Corrente,Encerrada,2019-02-28 03:26:12
108126,8126,Corrente,Ativa,2024-10-27 08:41:00
108127,8127,Corrente,Ativa,2018-08-14 14:04:41
108128,8128,Corrente,Ativa,2019-04-11 19:29:32
108129,8129,Corrente,Ativa,2019-11-30 13:44:47
108130,8130,Corrente,Ativa,2022-11-29 22:45:06
108131,8131,Digital,Ativa,2024-02-29 06:04:14
108132,8132,Corrente,Ativa,2023-06-21 01:13:32
108133,8133,Corrente,Bloqueada,2020-11-15 20:19:44
108134,8134,Corrente,Ativa,2025-01-21 23:15:05
108135,8135,Digital,Ativa,2024-03-08 01:43:29
108136,8136,Corrente,Ativa,2018-09-17 03:57:31
108137,8137,Digital,Ativa,2023-10-23 05:22:11
108138,8138,Corrente,Ativa,2019-03-03 14:31:02
108139,8139,Corrente,Ativa,2018-10-26 18:02:35
108140,8140,Corrente,Ativa,2021-03-22 01:38:56
108141,8141,Digital,Bloqueada,2020-01-23 03:29:08
108142,8142,Digital,Ativa,2018-03-27 06:50:41
108143,8143,Corrente,Bloqueada,2019-10-09 16:34:52
108144,8144,Corrente,Ativa,2018-02-02 00:52:11
108145,8145,Corrente,Ativa,2023-02-13 13:45:43
108146,8146,Corrente,Ativa,2019-12-21 04:36:01
108147,8147,Corrente,Ativa,2024-07-02 16:34:43
108148,8148,Corrente,Ativa,2025-01-30 04:34:13
108149,8149,Digital,Ativa,2022-02-17 12:55:04
108150,8150,Corrente,Ativa,2024-01-10 12:31:05
108151,8151,Corrente,Ativa,2018-09-17 19:14:43
108152,8152,Corrente,Bloqueada,2018-08-27 20:38:27
108153,8153,Digital,Ativa,2018-05-05 15:14:46
108154,8154,Corrente,Ativa,2022-01-18 04:43:57
108155,8155,Corrente,Ativa,2021-08-29 23:16:27
108156,8156,Corrente,Ativa,2018-10-10 12:19:58
108157,8157,Digital,Ativa,2021-11-06 01:06:24
108158,8158,Digital,Ativa,2020-09-19 02:25:24
108159,8159,Digital,Ativa,2019-07-29 14:00:20
108160,8160,Corrente,Bloqueada,2023-01-10 05:59:40
108161,8161,Corrente,Ativa,2019-04-18 07:54:29
108162,8162,Digital,Ativa,2023-04-17 23:17:32
108163,8163,Digital,Ativa,2019-09-29 14:02:39
108164,8164,Corrente,Ativa,2022-03-31 12:08:15
108165,8165,Corrente,Ativa,2020-08-02 09:36:44
108166,8166,Corrente,Ativa,2022-10-08 08:44:56
108167,8167,Digital,Ativa,2024-07-26 16:00:54
108168,8168,Corrente,Encerrada,2023-05-19 10:15:13
108169,8169,Digital,Ativa,2021-09-12 09:10:07
108170,8170,Corrente,Ativa,2020-03-03 08:40:51
108171,8171,Corrente,Ativa,2020-10-06 21:19:39
108172,8172,Digital,Ativa,2024-03-31 22:54:31
108173,8173,Digital,Ativa,2020-08-13 11:24:48
108174,8174,Corrente,Ativa,2024-03-16 18:54:04
108175,8175,Corrente,Ativa,2020-04-27 22:40:21
108176,8176,Corrente,Ativa,2019-10-08 14:57:54
108177,8177,Corrente,Ativa,2024-02-11 23:01:32
108178,8178,Corrente,Ativa,2018-05-18 00:41:06
108179,8179,Corrente,Ativa,2025-11-22 12:37:15
108180,8180,Corrente,Ativa,2024-12-01 01:06:05
108181,8181,Corrente,Ativa,2025-12-30 20:14:56
108182,8182,Corrente,Ativa,2024-05-12 05:26:05
108183,8183,Digital,Ativa,2018-09-28 04:32:55
108184,8184,Corrente,Bloqueada,2022-03-30 19:36:20
108185,8185,Corrente,Ativa,2023-10-05 04:26:08
108186,8186,Corrente,Ativa,2019-11-29 22:07:56
108187,8187,Corrente,Ativa,2018-04-08 11:29:08
108188,8188,Digital,Ativa,2024-07-28 19:41:17
108189,8189,Digital,Ativa,2023-01-17 20:32:04
108190,8190,Corrente,Ativa,2024-01-11 19:41:30
108191,8191,Corrente,Ativa,2020-04-16 06:51:04
108192,8192,Digital,Ativa,2020-09-15 10:38:51
108193,8193,Digital,Ativa,2018-11-03 23:59:21
108194,8194,Corrente,Ativa,2023-06-20 01:57:38
108195,8195,Digital,Ativa,2025-03-16 23:42:03
108196,8196,Corrente,Ativa,2024-04-13 13:35:52
108197,8197,Corrente,Encerrada,2024-04-29 01:46:47
108198,8198,Corrente,Ativa,2023-06-27 02:22:01
108199,8199,Corrente,Ativa,2023-02-11 09:27:45
108200,8200,Corrente,Ativa,2018-02-24 14:57:44
108201,8201,Digital,Bloqueada,2019-09-30 07:49:30
108202,8202,Corrente,Ativa,2022-01-09 06:16:29
108203,8203,Corrente,Ativa,2025-08-12 11:50:53
108204,8204,Corrente,Ativa,2022-03-07 21:00:46
108205,8205,Digital,Ativa,2020-01-30 14:28:20
108206,8206,Corrente,Encerrada,2021-07-14 11:09:11
108207,8207,Corrente,Encerrada,2025-04-25 05:17:32
108208,8208,Corrente,Encerrada,2023-03-09 12:04:28
108209,8209,Corrente,Ativa,2021-12-27 19:51:19
108210,8210,Digital,Ativa,2022-05-05 11:33:55
108211,8211,Corrente,Ativa,2018-12-09 12:37:04
108212,8212,Corrente,Ativa,2025-10-15 16:06:50
108213,8213,Corrente,Ativa,2018-10-26 11:53:03
108214,8214,Corrente,Ativa,2024-08-25 18:53:01
108215,8215,Corrente,Ativa,2020-02-01 00:09:12
108216,8216,Corrente,Ativa,2019-01-10 05:04:53
108217,8217,Corrente,Ativa,2019-11-01 17:45:37
108218,8218,Digital,Ativa,2021-08-18 20:05:23
108219,8219,Corrente,Ativa,2023-10-27 16:36:26
108220,8220,Corrente,Ativa,2025-11-01 08:06:01
108221,8221,Corrente,Ativa,2019-09-28 01:14:12
108222,8222,Corrente,Ativa,2025-06-17 19:08:31
108223,8223,Corrente,Ativa,2023-04-25 22:06:29
108224,8224,Digital,Ativa,2019-11-02 11:08:20
108225,8225,Corrente,Ativa,2025-11-18 08:34:20
108226,8226,Corrente,Ativa,2020-11-11 06:46:32
108227,8227,Corrente,Ativa,2022-03-19 04:33:45
108228,8228,Corrente,Ativa,2021-07-29 13:56:42
108229,8229,Digital,Ativa,2019-09-21 05:55:13
108230,8230,Digital,Ativa,2022-01-21 01:23:58
108231,8231,Digital,Ativa,2022-10-21 20:12:59
108232,8232,Digital,Bloqueada,2020-07-05 12:14:03
108233,8233,Corrente,Bloqueada,2024-04-16 15:05:38
108234,8234,Corrente,Ativa,2020-04-24 00:34:33
108235,8235,Corrente,Ativa,2025-06-19 20:53:34
108236,8236,Corrente,Bloqueada,2025-04-02 20:18:34
108237,8237,Corrente,Ativa,2025-03-13 00:33:54
108238,8238,Corrente,Ativa,2025-06-14 03:54:20
108239,8239,Digital,Ativa,2023-05-07 21:22:42
108240,8240,Digital,Bloqueada,2020-02-07 12:20:28
108241,8241,Corrente,Ativa,2023-07-19 14:09:02
108242,8242,Corrente,Ativa,2024-05-05 05:11:17
108243,8243,Corrente,Ativa,2019-12-21 04:19:03
108244,8244,Corrente,Ativa,2023-03-13 01:14:39
108245,8245,Corrente,Ativa,2018-07-05 11:40:52
108246,8246,Corrente,Ativa,2025-12-05 10:23:38
108247,8247,Corrente,Ativa,2024-07-14 06:34:29
108248,8248,Corrente,Ativa,2018-04-14 08:07:44
108249,8249,Corrente,Ativa,2019-06-08 23:30:01
108250,8250,Corrente,Ativa,2018-01-01 14:10:27
108251,8251,Corrente,Bloqueada,2018-06-27 22:05:46
108252,8252,Corrente,Ativa,2024-04-06 00:05:42
108253,8253,Digital,Ativa,2020-01-23 05:15:38
108254,8254,Corrente,Ativa,2021-12-22 06:34:51
108255,8255,Corrente,Ativa,2018-11-09 01:33:19
108256,8256,Corrente,Ativa,2020-10-15 19:01:48
108257,8257,Corrente,Ativa,2025-12-07 16:15:00
108258,8258,Corrente,Ativa,2020-07-16 06:37:36
108259,8259,Digital,Ativa,2022-05-09 16:49:03
108260,8260,Digital,Ativa,2025-06-06 07:07:43
108261,8261,Corrente,Ativa,2020-07-22 23:02:10
108262,8262,Digital,Ativa,2018-09-29 05:39:54
108263,8263,Digital,Ativa,2024-06-17 07:05:37
108264,8264,Digital,Ativa,2024-02-26 23:12:20
108265,8265,Corrente,Ativa,2020-04-30 03:13:38
108266,8266,Digital,Ativa,2022-02-22 11:20:46
108267,8267,Corrente,Ativa,2025-11-12 23:13:21
108268,8268,Corrente,Encerrada,2024-06-22 05:16:32
108269,8269,Digital,Ativa,2023-02-20 05:18:38
108270,8270,Corrente,Bloqueada,2022-05-21 16:14:57
108271,8271,Corrente,Ativa,2019-12-11 01:59:32
108272,8272,Digital,Ativa,2018-12-19 07:03:00
108273,8273,Digital,Ativa,2020-03-31 00:50:48
108274,8274,Digital,Ativa,2021-06-29 17:53:09
108275,8275,Digital,Ativa,2021-08-14 23:59:46
108276,8276,Corrente,Ativa,2022-02-27 23:07:21
108277,8277,Corrente,Ativa,2025-12-19 10:21:38
108278,8278,Digital,Ativa,2022-09-29 16:29:06
108279,8279,Corrente,Ativa,2022-08-01 23:04:47
108280,8280,Digital,Ativa,2019-04-10 15:50:35
108281,8281,Corrente,Ativa,2023-11-16 18:17:59
108282,8282,Digital,Ativa,2025-12-30 05:25:28
108283,8283,Corrente,Ativa,2021-05-22 01:45:38
108284,8284,Corrente,Ativa,2021-11-04 22:18:56
108285,8285,Digital,Ativa,2019-08-01 18:31:57
108286,8286,Corrente,Ativa,2021-03-17 03:06:02
108287,8287,Corrente,Encerrada,2018-06-16 00:22:47
108288,8288,Corrente,Ativa,2025-01-18 01:45:13
108289,8289,Corrente,Ativa,2018-01-04 11:47:11
108290,8290,Corrente,Ativa,2021-01-21 11:55:29
108291,8291,Digital,Ativa,2025-12-26 12:01:42
108292,8292,Corrente,Ativa,2019-03-26 12:13:58
108293,8293,Corrente,Ativa,2025-07-16 16:46:00
108294,8294,Corrente,Ativa,2023-09-20 01:53:19
108295,8295,Corrente,Ativa,2021-12-07 23:45:59
108296,8296,Corrente,Ativa,2021-02-03 03:14:08
108297,8297,Corrente,Ativa,2021-12-11 11:19:07
108298,8298,Corrente,Ativa,2025-11-18 08:36:50
108299,8299,Corrente,Encerrada,2023-09-15 00:41:55
108300,8300,Digital,Ativa,2023-10-29 04:25:22
108301,8301,Corrente,Ativa,2024-08-27 08:06:31
108302,8302,Digital,Ativa,2021-11-17 22:20:54
108303,8303,Corrente,Ativa,2025-09-01 17:13:08
108304,8304,Corrente,Encerrada,2023-01-06 21:28:04
108305,8305,Corrente,Ativa,2023-04-14 05:42:43
108306,8306,Corrente,Ativa,2024-08-11 10:37:56
108307,8307,Corrente,Ativa,2023-05-27 10:09:15
108308,8308,Corrente,Ativa,2025-04-21 11:42:12
108309,8309,Digital,Ativa,2018-07-13 03:26:11
108310,8310,Corrente,Ativa,2019-12-14 05:15:48
108311,8311,Digital,Ativa,2018-11-26 18:57:26
108312,8312,Digital,Ativa,2024-07-22 12:12:40
108313,8313,Digital,Ativa,2024-01-19 12:29:58
108314,8314,Corrente,Ativa,2023-12-31 07:12:00
108315,8315,Corrente,Ativa,2025-09-24 20:33:28
108316,8316,Corrente,Ativa,2025-05-22 05:56:34
108317,8317,Digital,Ativa,2018-03-25 14:24:01
108318,8318,Corrente,Ativa,2019-08-19 09:19:07
108319,8319,Corrente,Ativa,2019-07-17 14:33:13
108320,8320,Corrente,Ativa,2018-03-05 17:50:51
108321,8321,Corrente,Ativa,2022-12-19 14:49:03
108322,8322,Corrente,Ativa,2025-05-21 06:24:47
108323,8323,Corrente,Ativa,2025-05-15 16:10:18
108324,8324,Digital,Ativa,2022-05-06 13:06:25
108325,8325,Corrente,Ativa,2022-12-16 21:26:21
108326,8326,Corrente,Bloqueada,2019-08-22 01:32:14
108327,8327,Corrente,Ativa,2025-11-29 21:55:05
108328,8328,Corrente,Ativa,2025-01-20 17:51:56
108329,8329,Corrente,Ativa,2018-09-01 16:45:31
108330,8330,Corrente,Ativa,2023-11-03 04:37:28
108331,8331,Digital,Ativa,2025-05-20 15:49:40
108332,8332,Corrente,Bloqueada,2025-02-04 02:17:25
108333,8333,Corrente,Ativa,2023-07-10 15:10:30
108334,8334,Digital,Ativa,2023-03-16 10:09:10
108335,8335,Corrente,Bloqueada,2025-04-17 13:22:20
108336,8336,Corrente,Ativa,2021-09-27 05:04:19
108337,8337,Corrente,Ativa,2025-02-18 10:10:20
108338,8338,Digital,Ativa,2018-02-17 20:06:11
108339,8339,Corrente,Ativa,2025-07-25 23:54:03
108340,8340,Digital,Ativa,2025-04-16 16:14:28
108341,8341,Corrente,Ativa,2020-08-26 00:01:28
108342,8342,Corrente,Ativa,2018-07-17 18:34:21
108343,8343,Corrente,Bloqueada,2022-02-04 08:49:51
108344,8344,Corrente,Ativa,2020-01-05 12:32:44
108345,8345,Corrente,Ativa,2019-08-27 08:37:45
108346,8346,Corrente,Encerrada,2019-04-10 04:36:59
108347,8347,Corrente,Ativa,2018-04-14 02:09:36
108348,8348,Digital,Ativa,2020-04-08 08:29:27
108349,8349,Corrente,Ativa,2018-08-03 14:16:07
108350,8350,Corrente,Ativa,2023-09-12 07:06:30
108351,8351,Digital,Ativa,2024-01-02 13:16:10
108352,8352,Corrente,Ativa,2024-05-22 10:05:02
108353,8353,Corrente,Ativa,2021-11-14 11:05:38
108354,8354,Corrente,Ativa,2025-12-28 04:38:52
108355,8355,Corrente,Ativa,2023-12-13 02:09:34
108356,8356,Digital,Ativa,2018-03-25 06:01:30
108357,8357,Corrente,Ativa,2020-01-18 23:59:35
108358,8358,Corrente,Ativa,2025-01-12 02:56:54
108359,8359,Corrente,Ativa,2022-01-12 05:21:59
108360,8360,Corrente,Ativa,2021-06-13 07:04:49
108361,8361,Corrente,Ativa,2024-09-16 18:10:31
108362,8362,Corrente,Ativa,2020-10-12 08:35:08
108363,8363,Corrente,Ativa,2018-09-04 16:59:18
108364,8364,Corrente,Ativa,2025-02-01 09:08:12
108365,8365,Digital,Ativa,2018-01-30 13:39:01
108366,8366,Digital,Ativa,2022-11-15 20:25:28
108367,8367,Corrente,Ativa,2018-05-13 23:24:27
108368,8368,Corrente,Ativa,2023-04-27 06:56:46
108369,8369,Corrente,Ativa,2022-03-08 02:39:03
108370,8370,Corrente,Ativa,2023-11-28 02:39:24
108371,8371,Corrente,Ativa,2019-10-21 19:22:23
108372,8372,Digital,Ativa,2024-04-08 09:57:56
108373,8373,Digital,Ativa,2021-10-02 09:45:08
108374,8374,Corrente,Ativa,2024-11-27 17:30:48
108375,8375,Corrente,Ativa,2024-08-02 09:06:52
108376,8376,Digital,Ativa,2018-03-02 15:07:09
108377,8377,Corrente,Ativa,2025-08-08 04:01:18
108378,8378,Corrente,Ativa,2019-01-15 14:40:39
108379,8379,Corrente,Ativa,2019-03-18 11:49:31
108380,8380,Corrente,Ativa,2024-05-09 14:02:27
108381,8381,Digital,Ativa,2022-07-12 19:20:28
108382,8382,Corrente,Ativa,2018-09-27 02:26:48
108383,8383,Digital,Ativa,2018-12-23 05:14:02
108384,8384,Corrente,Ativa,2021-05-02 05:22:54
108385,8385,Digital,Ativa,2019-06-11 00:39:10
108386,8386,Corrente,Ativa,2023-11-27 04:41:35
108387,8387,Digital,Ativa,2024-07-24 22:35:10
108388,8388,Digital,Bloqueada,2022-01-10 06:31:40
108389,8389,Corrente,Ativa,2023-08-10 01:53:18
108390,8390,Corrente,Ativa,2024-01-14 19:15:01
108391,8391,Digital,Ativa,2025-07-16 10:36:52
108392,8392,Corrente,Ativa,2020-04-25 15:03:05
108393,8393,Corrente,Ativa,2024-02-23 02:01:26
108394,8394,Digital,Ativa,2019-04-13 04:23:25
108395,8395,Corrente,Ativa,2023-08-16 01:15:04
108396,8396,Digital,Ativa,2021-06-10 12:31:07
108397,8397,Corrente,Ativa,2022-03-13 06:40:48
108398,8398,Corrente,Ativa,2019-04-17 04:09:44
108399,8399,Corrente,Ativa,2023-11-20 01:21:00
108400,8400,Digital,Ativa,2019-07-14 00:20:41
108401,8401,Corrente,Ativa,2025-01-09 18:19:16
108402,8402,Digital,Ativa,2020-12-21 12:18:16
108403,8403,Corrente,Ativa,2025-04-13 21:21:08
108404,8404,Digital,Ativa,2020-06-20 10:11:02
108405,8405,Corrente,Encerrada,2018-07-19 17:58:05
108406,8406,Corrente,Ativa,2021-07-11 20:59:50
108407,8407,Corrente,Encerrada,2023-05-08 06:41:44
108408,8408,Corrente,Ativa,2018-09-22 18:16:11
108409,8409,Corrente,Ativa,2024-01-18 00:44:20
108410,8410,Digital,Ativa,2020-11-19 01:27:34
108411,8411,Digital,Ativa,2024-01-02 04:39:32
108412,8412,Corrente,Bloqueada,2023-12-24 12:18:59
108413,8413,Corrente,Encerrada,2023-05-22 20:54:20
108414,8414,Corrente,Ativa,2018-09-20 01:24:32
108415,8415,Digital,Ativa,2018-06-09 06:50:50
108416,8416,Corrente,Bloqueada,2023-03-29 12:18:44
108417,8417,Corrente,Ativa,2021-05-09 09:54:03
108418,8418,Corrente,Ativa,2020-10-01 03:38:11
108419,8419,Corrente,Ativa,2018-07-08 23:27:22
108420,8420,Corrente,Ativa,2024-10-04 00:51:12
108421,8421,Corrente,Ativa,2019-06-14 13:24:09
108422,8422,Digital,Ativa,2020-07-20 06:24:00
108423,8423,Digital,Ativa,2018-12-24 20:08:45
108424,8424,Digital,Ativa,2023-12-18 07:25:40
108425,8425,Corrente,Bloqueada,2023-11-27 17:36:59
108426,8426,Digital,Ativa,2021-01-01 09:31:07
108427,8427,Digital,Ativa,2019-07-08 20:18:48
108428,8428,Corrente,Ativa,2022-10-01 04:53:20
108429,8429,Digital,Bloqueada,2023-10-17 10:10:15
108430,8430,Digital,Ativa,2025-12-12 04:45:32
108431,8431,Digital,Ativa,2020-12-26 18:00:08
108432,8432,Digital,Ativa,2025-04-24 15:33:02
108433,8433,Digital,Ativa,2020-09-16 20:20:10
108434,8434,Digital,Ativa,2024-12-18 04:36:58
108435,8435,Corrente,Ativa,2020-02-17 12:38:49
108436,8436,Digital,Ativa,2021-01-28 15:00:51
108437,8437,Digital,Ativa,2024-12-19 01:09:48
108438,8438,Corrente,Ativa,2025-08-15 00:59:19
108439,8439,Corrente,Bloqueada,2025-01-17 10:39:40
108440,8440,Corrente,Bloqueada,2019-08-31 06:08:48
108441,8441,Digital,Ativa,2021-11-25 21:58:27
108442,8442,Corrente,Ativa,2022-09-13 12:25:13
108443,8443,Corrente,Ativa,2019-04-19 01:57:21
108444,8444,Corrente,Ativa,2023-04-19 16:59:09
108445,8445,Digital,Ativa,2020-06-10 16:58:22
108446,8446,Digital,Ativa,2024-09-21 16:00:19
108447,8447,Corrente,Ativa,2021-10-18 19:25:17
108448,8448,Corrente,Ativa,2025-12-29 01:50:09
108449,8449,Digital,Ativa,2025-04-10 18:51:09
108450,8450,Corrente,Ativa,2022-07-16 04:15:30
108451,8451,Corrente,Ativa,2023-07-06 03:37:36
108452,8452,Digital,Ativa,2019-08-29 18:53:45
108453,8453,Corrente,Ativa,2022-03-08 16:16:02
108454,8454,Corrente,Ativa,2019-04-29 02:06:14
